heading[deg],image_fname,frame,latitude[deg],longitude[deg],cam,neighborhood,subfolder
274.611144947428,8973592269375905_right,8973592269375905_right,-7.30070580986961,112.751998901367,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
102.07117036814,948014656932376_right,948014656932376_right,-7.30116340944645,112.75210082531,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
104.146458803606,1527545317934985_right,1527545317934985_right,-7.30333434059301,112.749955058098,1,,data/mapillary_images_new/wmL9oX1AljUsix742F0cZf/right
140.423525147828,1140156454386332_right,1140156454386332_right,-7.2989765049153,112.7492415905,1,,data/mapillary_images_new/rLKfngGP2QWN4z7hej1FIu/right
107.785456021442,2359442204419938_right,2359442204419938_right,-7.30411119084425,112.752867937088,1,,data/mapillary_images_new/wmL9oX1AljUsix742F0cZf/right
16.5712422071281,617598487415407_right,617598487415407_right,-7.30274372066307,112.75457918644,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
273.205784526266,1267856754435375_right,1267856754435375_right,-7.30328645251964,112.749590277672,1,,data/mapillary_images_new/wmL9oX1AljUsix742F0cZf/right
13.3902760945534,1114688593183272_right,1114688593183272_right,-7.3007430563643,112.751296162605,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
194.815694078241,1289700155684813_right,1289700155684813_right,-7.30123790235649,112.7492415905,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
279.235958959189,589939527155493_right,589939527155493_right,-7.30120597682512,112.754461169243,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
106.069032890488,1319015682454282_right,1319015682454282_right,-7.3010303863619,112.75111913681,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
282.82498700446,612251904691865_right,612251904691865_right,-7.30273839975926,112.75253534317,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
113.669533320231,1629426834652077_right,1629426834652077_right,-7.29967354863969,112.748528122902,1,,data/mapillary_images_new/2WwrcMRsN6phxTSEt0yeKb/right
280.575282873051,1085836773339049_right,1085836773339049_right,-7.29991831182721,112.750335931778,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
108.575250027164,1284031429504944_right,1284031429504944_right,-7.29879027167529,112.748689055443,1,,data/mapillary_images_new/rLKfngGP2QWN4z7hej1FIu/right
288.575382683411,1279534276677087_right,1279534276677087_right,-7.3022275926981,112.75063097477,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
4.7252131137592,1830649054137531_right,1830649054137531_right,-7.29926915699295,112.751478552818,1,,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
210.053880985757,613801394355460_right,613801394355460_right,-7.30021096328865,112.749681472778,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
101.399965897146,1970061363476810_right,1970061363476810_right,-7.30085479582974,112.750470042229,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
288.575374034481,1502918957039776_right,1502918957039776_right,-7.30200411442533,112.749815583229,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
290.70987602338,1082456553659725_right,1082456553659725_right,-7.30128046972808,112.750325202942,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
357.633374270605,612888237898967_right,612888237898967_right,-7.30017371674964,112.750706076622,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
291.08065190853,1273904953872695_right,1273904953872695_right,-7.30292463135513,112.753286361694,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
231.112285660603,966566898666511_right,966566898666511_right,-7.30380257926224,112.74997651577,1,,data/mapillary_images_new/VW2hY8wcJ3e4PDUjQivLGd/right
289.684181969216,905453808039437_right,905453808039437_right,-7.3025255635547,112.75174677372,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
105.047999863404,1130919928696636_right,1130919928696636_right,-7.30246171267358,112.753120064735,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
105.763824991891,1071344471341680_right,1071344471341680_right,-7.3024776753947,112.74992287159,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
288.575368604104,626806149699086_right,626806149699086_right,-7.30186044976242,112.752487063408,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
119.084419793932,1789985095183975_right,1789985095183975_right,-7.30323324354323,112.752873301506,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
286.631902179866,3540296096264533_right,3540296096264533_right,-7.30263730257471,112.752186655998,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
102.297177031028,9012632055495246_right,9012632055495246_right,-7.30113148390976,112.751961350441,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
289.376275891584,1265073991276387_right,1265073991276387_right,-7.3030682956761,112.748672962189,1,,data/mapillary_images_new/VW2hY8wcJ3e4PDUjQivLGd/right
0,1115874953403239_right,1115874953403239_right,-7.29867321074188,112.750293016434,1,,data/mapillary_images_new/rLKfngGP2QWN4z7hej1FIu/right
267.93789602344,1195680751893265_right,1195680751893265_right,-7.29891797447679,112.751301527023,1,,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
103.734190561031,1142841110762122_right,1142841110762122_right,-7.30132835801631,112.752884030342,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
285.185935557298,1126156492332999_right,1126156492332999_right,-7.29925319415729,112.748608589172,1,,data/mapillary_images_new/rLKfngGP2QWN4z7hej1FIu/right
182.988412616688,625293083257465_right,625293083257465_right,-7.29989702807708,112.750743627548,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
289.238091782904,987004266555953_right,987004266555953_right,-7.2999023490147,112.750255465508,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
204.053759435439,1134647398292253_right,1134647398292253_right,-7.29906696103247,112.750180363655,1,,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
93.3939124977345,1576481886305659_right,1576481886305659_right,-7.30075369821935,112.750121355057,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
289.169846960682,1402194587443526_right,1402194587443526_right,-7.30182320336081,112.752352952957,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
350.613077991013,966054225382231_right,966054225382231_right,-7.30354185551829,112.749461531639,1,,data/mapillary_images_new/KEYQ7cuxoq089kXALyJD6R/right
180,1280485356578799_right,1280485356578799_right,-7.29970015334047,112.750743627548,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
275.010155982453,1124254579414349_right,1124254579414349_right,-7.30085479582974,112.752712368965,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
108.575443553186,1108600310466500_right,1108600310466500_right,-7.3037866165884,112.751639485359,1,,data/mapillary_images_new/wmL9oX1AljUsix742F0cZf/right
198.295469061335,1099487284806935_right,1099487284806935_right,-7.30110487929412,112.749289870262,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
279.235949654682,908701158109470_right,908701158109470_right,-7.30074837729185,112.752245664597,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
280.704474523197,601721232666041_right,601721232666041_right,-7.30150394836251,112.751172780991,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
0,617671133940861_right,617671133940861_right,-7.29932768738549,112.751478552818,1,,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
279.16333050495,1065548791989262_right,1065548791989262_right,-7.30124322327815,112.754681110382,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
4.36315480721049,1826267394781789_right,1826267394781789_right,-7.30356845998892,112.749461531639,1,,data/mapillary_images_new/KEYQ7cuxoq089kXALyJD6R/right
106.988375246825,483588351429132_right,483588351429132_right,-7.30325984803224,112.749681472778,1,,data/mapillary_images_new/wmL9oX1AljUsix742F0cZf/right
94.5211413201396,2758210967683592_right,2758210967683592_right,-7.30387175084223,112.751939892769,1,,data/mapillary_images_new/wmL9oX1AljUsix742F0cZf/right
284.461790367937,1294005501796976_right,1294005501796976_right,-7.3031427882688,112.748919725418,1,,data/mapillary_images_new/VW2hY8wcJ3e4PDUjQivLGd/right
26.3789793330881,774385681558005_right,774385681558005_right,-7.3000885817917,112.750716805458,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
106.516275611198,889148103237580_right,889148103237580_right,-7.30209456993015,112.75171995163,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
355.947410297166,1264630447973202_right,1264630447973202_right,-7.3023872199674,112.754654288292,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
102.4788701697,483065298145039_right,483065298145039_right,-7.30358442267054,112.750834822655,1,,data/mapillary_images_new/wmL9oX1AljUsix742F0cZf/right
280.575310383793,507453931747938_right,507453931747938_right,-7.30111020021737,112.75392472744,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
101.091268485587,1262973944969493_right,1262973944969493_right,-7.30122193959109,112.752347588539,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
285.185981362079,592904466479984_right,592904466479984_right,-7.3006685633718,112.751859426498,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
113.921803048967,1190209069305941_right,1190209069305941_right,-7.29873174121242,112.748442292213,1,,data/mapillary_images_new/rLKfngGP2QWN4z7hej1FIu/right
103.814809478517,427001110379975_right,427001110379975_right,-7.30378129569699,112.751607298851,1,,data/mapillary_images_new/wmL9oX1AljUsix742F0cZf/right
3.86019523661037,1284375976001813_right,1284375976001813_right,-7.30379193747973,112.750169634819,1,,data/mapillary_images_new/VW2hY8wcJ3e4PDUjQivLGd/right
269.999999829887,3892490721068389_right,3892490721068389_right,-7.30114212575558,112.754123210907,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
104.146453816401,575337778596251_right,575337778596251_right,-7.30316939276318,112.752594351768,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
111.529402620822,530258440028840_right,530258440028840_right,-7.30156779938041,112.749842405319,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
12.7037570296365,865241398881244_right,865241398881244_right,-7.30380790015337,112.749601006508,1,,data/mapillary_images_new/wmL9oX1AljUsix742F0cZf/right
102.780716399233,1060263695857085_right,1060263695857085_right,-7.30366423607009,112.751167416573,1,,data/mapillary_images_new/wmL9oX1AljUsix742F0cZf/right
102.071183364793,949918517048072_right,949918517048072_right,-7.30165825497347,112.754461169243,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
108.575454890715,939152891258541_right,939152891258541_right,-7.30408458640591,112.748281359673,1,,data/mapillary_images_new/KEYQ7cuxoq089kXALyJD6R/right
98.4948516606337,577881778289491_right,577881778289491_right,-7.30105699098198,112.751601934433,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
207.454556300832,1121557609673630_right,1121557609673630_right,-7.30374937034725,112.750035524368,1,,data/mapillary_images_new/VW2hY8wcJ3e4PDUjQivLGd/right
104.146386715951,1108309280778106_right,1108309280778106_right,-7.30096121434231,112.750877737999,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
278.952073687838,1668099904089275_right,1668099904089275_right,-7.30073241450899,112.752165198326,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
283.097173318782,913925673817658_right,913925673817658_right,-7.3004929726976,112.750899195671,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
286.828066836311,1666075827451837_right,1666075827451837_right,-7.30126450696422,112.750271558762,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
287.330813807693,588379360795100_right,588379360795100_right,-7.30318003456048,112.749064564705,1,,data/mapillary_images_new/VW2hY8wcJ3e4PDUjQivLGd/right
101.158502077464,582675874657741_right,582675874657741_right,-7.30398881041479,112.752390503883,1,,data/mapillary_images_new/wmL9oX1AljUsix742F0cZf/right
304.597908946493,444073475302821_right,444073475302821_right,-7.29881687642862,112.750394940376,1,,data/mapillary_images_new/rLKfngGP2QWN4z7hej1FIu/right
289.802066885804,612143527951601_right,612143527951601_right,-7.30192430072941,112.752819657326,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
108.575384547361,1342187603609386_right,1342187603609386_right,-7.30226483906603,112.749086022377,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
98.9521084816554,950839319845996_right,950839319845996_right,-7.3024776753947,112.753173708916,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
94.1188750676474,1317391249619988_right,1317391249619988_right,-7.29843376782817,112.754884958267,1,,data/mapillary_images_new/t7ONjKynz6e5I4fvDqAYBW/right
107.581137782099,1136055204845134_right,1136055204845134_right,-7.30337158686874,112.750089168549,1,,data/mapillary_images_new/wmL9oX1AljUsix742F0cZf/right
106.069051950239,1107484994160264_right,1107484994160264_right,-7.30159440396851,112.749917507172,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
286.63181386904,1645395502717105_right,1645395502717105_right,-7.3001258283378,112.74850666523,1,,data/mapillary_images_new/2WwrcMRsN6phxTSEt0yeKb/right
281.041402854104,1158473312306413_right,1158473312306413_right,-7.30071645172553,112.752079367638,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
95.3993472380363,1118835233023102_right,1118835233023102_right,-7.30107295375326,112.751682400703,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
275.954068137765,1870842046657597_right,1870842046657597_right,-7.30065792151473,112.751805782318,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
287.33081343399,3192986990840904_right,3192986990840904_right,-7.30316939276318,112.749016284943,1,,data/mapillary_images_new/KEYQ7cuxoq089kXALyJD6R/right
101.399984128709,1288311919035362_right,1288311919035362_right,-7.30158908305101,112.754155397415,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
286.314540980533,1097799555690344_right,1097799555690344_right,-7.30143477641617,112.750899195671,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
105.763825408405,2017891882044080_right,2017891882044080_right,-7.30248831720849,112.749981880188,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
275.236663305281,579880581679918_right,579880581679918_right,-7.30187641250504,112.752540707588,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
277.916697560741,1320313728996751_right,1320313728996751_right,-7.30109955837079,112.75387108326,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
102.825003067826,1353476245637467_right,1353476245637467_right,-7.30330241521135,112.753114700317,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
296.752235662587,517149600674283_right,517149600674283_right,-7.30401541485884,112.750571966171,1,,data/mapillary_images_new/VW2hY8wcJ3e4PDUjQivLGd/right
100.205648867644,1834982650373531_right,1834982650373531_right,-7.29876366692039,112.748549580574,1,,data/mapillary_images_new/rLKfngGP2QWN4z7hej1FIu/right
280.575288622079,1295017675149113_right,1295017675149113_right,-7.30016839581525,112.748640775681,1,,data/mapillary_images_new/2WwrcMRsN6phxTSEt0yeKb/right
100.205720132885,1354330525725219_right,1354330525725219_right,-7.30195622620948,112.751204967499,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
111.19425452564,1133258054822832_right,1133258054822832_right,-7.30079626563703,112.750255465508,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
291.700839807252,2345893622427621_right,2345893622427621_right,-7.30310554197401,112.748758792877,1,,data/mapillary_images_new/KEYQ7cuxoq089kXALyJD6R/right
285.644825627751,2059050314548789_right,2059050314548789_right,-7.30131771617491,112.750432491302,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
102.780719459929,1357423968638309_right,1357423968638309_right,-7.303770653914,112.751580476761,1,,data/mapillary_images_new/wmL9oX1AljUsix742F0cZf/right
285.830632179137,1258081668854890_right,1258081668854890_right,-7.30109423744742,112.753844261169,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
287.057887281484,1406696453634589_right,1406696453634589_right,-7.30130175341237,112.750378847122,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
109.435967441956,1714468319124693_right,1714468319124693_right,-7.30153587387261,112.749761939049,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
15.8225072887344,1136357670673723_right,1136357670673723_right,-7.30411119084425,112.749316692352,1,,data/mapillary_images_new/GfnECFq1P5zs8ldBytcZSH/right
100.704522766634,1330952911691452_right,1330952911691452_right,-7.30355781820086,112.754015922546,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
154.717168581667,1335526197805989_right,1335526197805989_right,-7.29942346437497,112.750293016434,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
189.017791138365,590340507053484_right,590340507053484_right,-7.30097717711702,112.749343514442,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
105.047952605298,1046472767248509_right,1046472767248509_right,-7.3009878189665,112.75098502636,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
281.782295372906,547183035002250_right,547183035002250_right,-7.30246703358068,112.75150001049,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
105.241947708283,618302204171035_right,618302204171035_right,-7.30236593633478,112.752766013145,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
105.048028506145,4750066411884514_right,4750066411884514_right,-7.30335562417952,112.753302454948,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
100.387280233417,457464890743320_right,457464890743320_right,-7.30221162996803,112.752186655998,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
276.165104400989,8873966016056958_right,8873966016056958_right,-7.30070580986961,112.752025723457,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
282.824933387975,915706297315933_right,915706297315933_right,-7.30080690749082,112.752492427826,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
106.06903164178,553602354168770_right,553602354168770_right,-7.30099846081573,112.75101184845,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
14.4215313606969,923038673304611_right,923038673304611_right,-7.30147734376904,112.754917144775,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
106.828109015195,1278376590112258_right,1278376590112258_right,-7.30244574995186,112.749815583229,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
295.645017042518,1254558555815813_right,1254558555815813_right,-7.30403669841293,112.750620245934,1,,data/mapillary_images_new/VW2hY8wcJ3e4PDUjQivLGd/right
99.8055608063708,2038350456578840_right,2038350456578840_right,-7.30126450696422,112.752578258514,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
14.2376524133471,1547125169304795_right,1547125169304795_right,-7.3038611090614,112.750153541565,1,,data/mapillary_images_new/VW2hY8wcJ3e4PDUjQivLGd/right
284.14640677399,1072783437951860_right,1072783437951860_right,-7.30163697130617,112.751634120941,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
106.516250312784,1584600042936557_right,1584600042936557_right,-7.30136560445914,112.753055691719,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
281.861775263713,1546688626723087_right,1546688626723087_right,-7.30124854419977,112.754761576653,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
107.487311039248,2052776641833835_right,2052776641833835_right,-7.30232336906651,112.749359607697,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
101.129009862179,1516126502433762_right,1516126502433762_right,-7.30364827339132,112.751108407974,1,,data/mapillary_images_new/wmL9oX1AljUsix742F0cZf/right
287.65993797157,573406591963848_right,573406591963848_right,-7.30057810757854,112.751430273056,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
289.324163117344,2250140678703967_right,2250140678703967_right,-7.3001098655327,112.748453021049,1,,data/mapillary_images_new/2WwrcMRsN6phxTSEt0yeKb/right
104.583584518113,2117953345336424_right,2117953345336424_right,-7.30205732354803,112.751612663269,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
96.3915525396672,1385713862836285_right,1385713862836285_right,-7.29836991636286,112.754434347153,1,,data/mapillary_images_new/t7ONjKynz6e5I4fvDqAYBW/right
279.163369211329,592614333485823_right,592614333485823_right,-7.30316407186443,112.754310965538,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
24.598019241732,3966925026964361_right,3966925026964361_right,-7.30343011672434,112.749729752541,1,,data/mapillary_images_new/wmL9oX1AljUsix742F0cZf/right
108.575435542016,611760791364355_right,611760791364355_right,-7.30358442267054,112.754123210907,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
283.429577345151,1129508898831867_right,1129508898831867_right,-7.30311618377283,112.754117846489,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
8.67631982555531,1511060049569325_right,1511060049569325_right,-7.30174338963261,112.74959564209,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
350.092007162458,603822305666116_right,603822305666116_right,-7.30396220596919,112.750142812729,1,,data/mapillary_images_new/VW2hY8wcJ3e4PDUjQivLGd/right
117.665717761094,585377101121372_right,585377101121372_right,-7.29946603191927,112.750325202942,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
290.880498586449,852714766883701_right,852714766883701_right,-7.30295123586249,112.748265266418,1,,data/mapillary_images_new/KEYQ7cuxoq089kXALyJD6R/right
14.4215635527192,1296957781347525_right,1296957781347525_right,-7.30043976338875,112.751403450966,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
284.533687422994,8584469614990112_right,8584469614990112_right,-7.30135496261865,112.750625610352,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
285.763746880894,1531842577487624_right,1531842577487624_right,-7.30015243301168,112.7485871315,1,,data/mapillary_images_new/2WwrcMRsN6phxTSEt0yeKb/right
10.5355354694695,974538611187817_right,974538611187817_right,-7.29896586301795,112.751478552818,1,,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
282.190674201517,2165762380484348_right,2165762380484348_right,-7.30098249804179,112.753291726112,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
109.114338258619,964963705559358_right,964963705559358_right,-7.30292463135513,112.751687765121,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
12.8927178793588,942352851166057_right,942352851166057_right,-7.30372808677947,112.749627828598,1,,data/mapillary_images_new/wmL9oX1AljUsix742F0cZf/right
102.071171418827,621190500572721_right,621190500572721_right,-7.30120065590302,112.752261757851,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
104.146427204741,1644744693092028_right,1644744693092028_right,-7.30229676452178,112.749220132828,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
112.32992659745,512459337865354_right,512459337865354_right,-7.30384514638966,112.75182723999,1,,data/mapillary_images_new/wmL9oX1AljUsix742F0cZf/right
289.238227932762,621313790242996_right,621313790242996_right,-7.30331837790246,112.749563455582,1,,data/mapillary_images_new/VW2hY8wcJ3e4PDUjQivLGd/right
282.82496767896,3005408296289888_right,3005408296289888_right,-7.30204136081187,112.753254175186,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
281.041453967614,494992639797315_right,494992639797315_right,-7.30283417601827,112.752921581268,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
183.547431355527,1978707839274751_right,1978707839274751_right,-7.2986146802637,112.75030374527,1,,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
269.999999929338,1355255639182028_right,1355255639182028_right,-7.29940218060131,112.749069929123,1,,data/mapillary_images_new/rLKfngGP2QWN4z7hej1FIu/right
288.967708456826,924924913038786_right,924924913038786_right,-7.30311618377283,112.748839259148,1,,data/mapillary_images_new/VW2hY8wcJ3e4PDUjQivLGd/right
283.677248456291,1504371623592327_right,1504371623592327_right,-7.30232868997527,112.754445075989,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
108.01551369023,9165410893497966_right,9165410893497966_right,-7.30324388533903,112.752900123596,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
284.146388101491,1239210807143872_right,1239210807143872_right,-7.30101442358911,112.753490209579,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
107.581131758631,608928254852522_right,608928254852522_right,-7.30320663905265,112.752760648727,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
289.114301439775,566598676241392_right,566598676241392_right,-7.30200943533788,112.753120064735,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
109.802148875916,602387645777503_right,602387645777503_right,-7.3039196388529,112.752111554146,1,,data/mapillary_images_new/wmL9oX1AljUsix742F0cZf/right
12.4303184380337,1109725030854177_right,1109725030854177_right,-7.30391431796308,112.74956882,1,,data/mapillary_images_new/wmL9oX1AljUsix742F0cZf/right
332.120629492084,1105738780924438_right,1105738780924438_right,-7.29875834596923,112.750309109688,1,,data/mapillary_images_new/rLKfngGP2QWN4z7hej1FIu/right
8.06500257927996,929539982488811_right,929539982488811_right,-7.30399413130372,112.749547362328,1,,data/mapillary_images_new/wmL9oX1AljUsix742F0cZf/right
280.972345794576,2141643839585041_right,2141643839585041_right,-7.30063131687092,112.751671671867,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
110.709862339427,465070679731150_right,465070679731150_right,-7.3009505724922,112.75101184845,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
105.373956944158,459148720365994_right,459148720365994_right,-7.30159972488593,112.754182219505,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
190.698860738302,2005741943239655_right,2005741943239655_right,-7.30214777904207,112.748935818672,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
107.234365763171,1222302988866097_right,1222302988866097_right,-7.3034460794109,112.750341296196,1,,data/mapillary_images_new/wmL9oX1AljUsix742F0cZf/right
104.583618966869,1100150111840511_right,1100150111840511_right,-7.30316407186443,112.752567529678,1,my_hood,data/mapillary_images_new/VhRsvgX03frqbokEC81T76/right
6.78780364108741,803193421948671_right,803193421948671_right,-7.30164229222309,112.749638557434,1,my_hood,data/mapillary_images_new/Qycm8N0gHbjkBZCtdxMoY3/right
